contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
2931661,38,게스 롯데프리미엄아울렛 파주점,20221031150701,20260327092150,,,,https://tong.visitkorea.or.kr/cms/resource/30/4023630_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/30/4023630_image3_1.jpg,Type3,,,41,480,SH,SH04,SH040300,,,,경기도 파주시 회동길 390 (문발동),2층,10881,126.693761637413,37.7178192715729,6,"게스는 미국 LA에서 시작된 라이프스타일 패션 브랜드로, 세련된 데님과 감각적인 디자인으로 전 세계 젊은 층에게 사랑받습니다. 자유롭고 트렌디한 스타일을 통해 개성을 표현할 수 있습니다."
2925835,38,게스 신세계사이먼프리미엄아울렛 파주점,20221031171248,20260327092150,,,,https://tong.visitkorea.or.kr/cms/resource/07/4022507_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/07/4022507_image3_1.jpg,Type3,,,41,480,SH,SH04,SH040300,,,,경기도 파주시 탄현면 필승로 200,,10862,126.695385303664,37.769351232912,6,"게스는 미국 LA에서 시작된 라이프스타일 패션 브랜드로, 세련된 데님과 감각적인 디자인으로 전 세계 젊은 층에게 사랑받습니다. 자유롭고 트렌디한 스타일을 통해 개성을 표현할 수 있습니다."
3305429,38,게스 현대백화점 킨텍스점,20240202101324,20260327092150,,,,https://tong.visitkorea.or.kr/cms/resource/30/4018730_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/30/4018730_image3_1.jpg,Type3,,,41,287,SH,SH04,SH040300,,,,경기도 고양시 일산서구 호수로 817 (대화동),,10391,126.751647571454,37.6679852145335,6,"게스는 미국 LA에서 시작된 라이프스타일 패션 브랜드로, 세련된 데님과 감각적인 디자인으로 전 세계 젊은 층에게 사랑받습니다. 자유롭고 트렌디한 스타일을 통해 개성을 표현할 수 있습니다."
4012032,38,게스 현대프리미엄아울렛 스페이스원점,20260205113935,20260330091611,,,guesskorea.com/,https://tong.visitkorea.or.kr/cms/resource/22/4024322_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/22/4024322_image3_1.jpeg,Type3,,,41,360,SH,SH04,SH040300,,,,경기도 남양주시 다산순환로 50 (다산동),2층,12248,127.152429100255,37.616257926116,,"게스는 미국 LA에서 시작된 라이프스타일 패션 브랜드로, 세련된 데님과 감각적인 디자인으로 전 세계 젊은 층에게 사랑받습니다. 자유롭고 트렌디한 스타일을 통해 개성을 표현할 수 있습니다."
2894215,38,겐조 롯데프리미엄아울렛 파주점,20221031150130,20260327092150,,,,https://tong.visitkorea.or.kr/cms/resource/95/4023695_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/95/4023695_image3_1.jpg,Type3,,,41,480,SH,SH04,SH040300,,,,경기도 파주시 회동길 390 (문발동),,10881,126.693761637413,37.7178192715729,6,"겐조(KENZO)는 프랑스의 하이엔드 패션 하우스로, 강렬한 타이거 자수와 동서양의 미학이 결합된 독창적인 프린트로 유명합니다. 자유분방하고 에너제틱한 컬러 매치를 통해 전 세계 패셔니스타들에게 개성 넘치는 럭셔리 스타일을 제안합니다."
2762933,39,견애가,20211027003845,20250626135417,,,,http://tong.visitkorea.or.kr/cms/resource/42/2763042_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2763042_image2_1.jpg,Type3,31,2,41,281,FD,FD01,FD010100,A05,A0502,A05020100,경기도 고양시 덕양구 동헌로 100 (관산동),,10266,126.8688215155,37.7061915885,6,"반려견을 동반하여 바비큐 식사를 즐길 수 있으며, 2층에는 반려견 놀이터가 조성되어 있어 식사 후 반려견과 함께 운동하며 즐길 수 있다. 1층에서 반려견 간식을 구매할 수 있으며, 좌석이 가림막으로 구분되어 있어 옆 좌석과 거리 유지가 편하며 칸막이 안에 반려견을 위한 배변 패드도 깔려 있어 편리성을 제공하고 있다."
3515742,12,경기도청북부청사역 하부 맨발황톳길,20250731173611,20260427103638,,,,https://tong.visitkorea.or.kr/cms/resource/32/3515732_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/32/3515732_image3_1.jpg,Type3,,,41,150,VE,VE03,VE030100,,,,경기도 의정부시 신곡동,814-7,11775,127.0738,37.7519,6,"경기도청북부청사역 경전철 하부에는 사람들에게 자연과 함께 걷는 여유를 선사하는 맨발걷기길이 조성되어 있다. 이 길은 단순한 보행로가 아니라, 자연을 온몸으로 느끼고 체험할 수 있는 공간이다. 경전철의 하부는 상부와 차단되어 그늘을 형성, 걷는 사람들에게 시원한 쉼터를 제공한다. 길을 따라 펼쳐진 초록의 잔디와 나무들은 도시 속에서 느낄 수 있는 자연의 소중함을 일깨워준다. 맨발로 걸을 수 있는 이 길은 발바닥에 닿는 자연의 감촉을 그대로 체험할 수 있어, 몸과 마음을 건강하게 만드는 데 도움을 준다. 또한, 발끝으로 느껴지는 부드러운 황톳길의 질감은 걷는 이에게 자연과의 가까운 교감을 느끼게 해준다. 이곳은 사람들로 하여금 자연 속에서 진정한 휴식을 취할 수 있도록 도와주며, 도시의 복잡함을 잠시 잊고 자연과의 연결을 되찾을 수 있는 특별한 공간이다. 이 특별한 맨발황톳길은 많은 이들에게 편안하고 소중한 시간을 선사한다."
129195,12,경기미래교육 파주캠퍼스,20060807090000,20251023143000,,,"<a href=""https://www.gill.or.kr/gill/cntnts/i-118/web.do"" title=""새창 : 경기미래교육 파주캠퍼스 홈페이지로 이동"" target=""_blank"">https://www.gill.or.kr</a>",http://tong.visitkorea.or.kr/cms/resource/54/3435054_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/54/3435054_image3_1.png,Type1,31,27,41,480,EX,EX07,EX070200,A02,A0203,A02030400,경기도 파주시 탄현면 얼음실로 40,,10859,126.6985404091,37.7852432234,6,"2006년 4월에 오픈하여, 대지면적 278,252㎡로 약 8만 4천평 규모의 영국 남부의 작은 도시를 그대로 옮겨 놓은 듯한 이국적인 장소이다. 총 49개동의 건축물들로 구성되어 한번에 600명 가량의 교육생을 수용할 수 있으며 365일 누구나 자유롭게 무료로 관람 가능하다. 미래사회 대비를 위한 창의 및 예술교육, 메이커스페이스, 미래특강, 창의과학키움체험센터 등의 다양한 미래교육 프로그램과 더불어 글로벌 인재 양성을 위한 원어민 교사와 함께하는 영어 문화 체험 프로그램을 운영하고 있다.

◎ 한류의 매력을 만나는 여행 정보
EXO ‘12월의 기적’ 뮤직비디오 촬영지인 경기미래교육 파주캠퍼스는 뮤직비디오에 등장한 콘서트홀, 아이돌 서바이벌 프로그램 <프로듀스> 시리즈 촬영지인 한류트레이닝센터를 비롯한 모든 공간이 이국적인 풍경으로 가득하다."
2493039,14,경기북부어린이박물관,20170523002103,20260123174948,,,공식 홈페이지 https://ngcm.ggcf.kr공식 인스타그램 https://www.instagram.com/ngcmuseum,https://tong.visitkorea.or.kr/cms/resource/42/4005842_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/42/4005842_image3_1.jpg,Type3,,,41,250,VE,VE07,VE070100,,,,경기도 동두천시 평화로2910번길 46 (상봉암동),,11307,127.06445121063878,37.94467139312126,6,"소요산 자락에 자리 잡은 경기북부어린이박물관은 ‘숲에서 꿈꾸는 어린이’를 주제로 전시장을 구성하였다. 여기에는 어린이들이 자연 속에서 여러 생명들과 함께 몸으로 체험하며 꿈을 키우라는 마음이 담겨 있다.
숲을 주제로 과거의 숲, 현재의 숲, 미래의 숲이 펼쳐진 전시공간 중, 1층 ‘과거의 숲’에는 공룡숲·오름숲·바다숲(영아놀이터)이 있다. 공룡숲은 “동두천에도 공룡이 살았을까?”라는 질문과 함께 꼬마 브라키오를 따라 과거의 공룡 숲을 탐험하는 공간이고, 오름숲은 거대한 초식공룡 브라키오사우루스의 몸속을 오르내리는 신체 발달 대형 놀이터이며, 바다숲은 바닷속 해양 생물과 모험을 주제로 36개월 미만의 영아를 위해 꾸려진 체험전시실이다.
2층으로 올라가면 자연숲·오감숲·상상숲과 배움터가 ‘현재의 숲’과 ‘미래의 숲’을 이루고 있다. 자연숲은 ‘작아져야 보이는 세계’를 주제로 풀잎만큼 작아진 우리가 숲의 생명들을 가까이, 그리고 온몸으로 만나며 교감하는 공간이다. 오감숲은 다섯 가지 감각을 바탕으로 한 박물관 캐릭터들과 함께 숲 속의 감각을 일깨우는 체험전시장이다. 상상숲에서는 어린이와 함께하는 모두의 꿈과 상상을 키울 수 있도록 다양한 세대의 관람객을 위해 여러 생명들과의 공존을 다채롭게 풀어낸 기획전시를 주기적으로 선보인다. 그리고 배움터에서 자연과 생태계, 환경, 평화의 가치를 담은 교육과 실습을 통해 ‘미래의 숲’을 만들어 가고 있다.
또한 경기북부어린이박물관은 어린이가 주인공이 되어 나와 너, 우리를 이해하고 서로에 대한 존중의 가치를 확산하기 위해 다양한 전시·교육·출판·연구·교류 등의 프로그램을 기획하고 있다. 더불어 경기 북부의 교육지원청들과 연계한 학교 교육 프로그램, 어린이 문화예술교육 단체·지역 기관 및 활동가들과의 협업도 진행 중이다. 이를 바탕으로 어린이와 가족들이 ‘자연 놀이 숲’을 경험하며 꿈을 키우는 경기 북부 대표 문화예술공간으로 자리매김하고자 한다."
2763773,12,경반계곡,20211027231626,20250722140628,,,,http://tong.visitkorea.or.kr/cms/resource/36/3510936_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3510936_image3_1.jpg,Type3,31,1,41,820,NA,NA01,NA010400,A01,A0101,A01010900,경기도 가평군 가평읍 경반리,,12415,127.4692186211,37.8330488418,6,"칼봉과 매봉 사이에 있는 수락폭포에서 시작되는 계곡으로서 경반사를 지나 경반천과 경반리 마을을 거쳐 보납산 부근에서 가평천과 합류하기까지 약 5㎞에 걸쳐 이어진다. 칼봉과 매봉 사이를 흐르는 계곡물이 곳곳에 소(沼)를 이루고, 계곡 주변에 나무들이 무성하여 나무들 속에 계곡이 있는 것처럼 보이기도 한다. 용추계곡에 비하여 경관은 손색이 없지만 잘 알려져 있지 않아서 상대적으로 청정함을 유지하고 있다."
2875098,39,경원식당 본점,20221025163921,20250722171426,,,,http://tong.visitkorea.or.kr/cms/resource/88/2875088_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/88/2875088_image3_1.JPG,Type3,31,25,41,150,FD,FD01,FD010100,A05,A0502,A05020100,경기도 의정부시 둔야로49번길 21 (의정부동),,11673,127.0382967289,37.7403351054,6,"경원식당은 경기도 의정부시에 있는 부대찌개 전문점이다. 의정부 경전철 이용 시 의정부 시청역 1번 출구에서 가깝다. 1층과 2층, 지하까지 식당으로 꾸며져 있어 많은 인원을 동시에 수용할 수 있다. 부대찌개와 김치찌개가 대표 메뉴이며, 생삼겹살도 있다. 부대찌개는 취향에 따라 햄사리, 소시지 사리, 떡사리, 라면사리 등을 추가할 수 있다."
2738740,32,계곡과소나무 펜션,20210901221738,20250808102359,,,,http://tong.visitkorea.or.kr/cms/resource/02/2738902_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2738902_image3_1.jpg,Type3,31,29,41,650,AC,AC03,AC030100,B02,B0201,B02010700,경기도 포천시 일동면 무리울길 299,,11118,127.3606916905,37.9524357148,6,"계곡과 소나무 펜션은 포천 일동면 화대리에 위치하고 있다. 펜션은 원룸에서 별채 단체룸까지 다양한 객실이 있어 인원에 맞춰 선택, 예약하면 된다. 이곳은 컬러풀한 펜션 건물이 눈길을 끈다. 빨강, 주황, 초록, 주황, 분홍의 알록달록한 색들이 나무와 어우러지면서 그림 같은 풍경이 연출되며, 특히 겨울철엔  지붕 위에 눈이 소복이 쌓인 모습이 펜션계의 겨울 왕국이라 불릴 정도로 아름답다. 곳곳에 초록빛 나무가 있어 피톤치드가 가득하고, 4km 길이의 무인계곡이 흐르고 있어 무더운 여름철엔 물놀이를 즐길 수 있다. 계곡에는 커다란 바위가 있어 잠시 누워서 휴식을 취할 수도 있다."
2727473,28,계곡메사오토캠핑장펜션,20210727194731,20250805135107,,,"<a href=""https://www.instagram.com/camping.valley.mesa"" target=""_blank"" title=""새창 : 메사캠핑장 사이트로 이동"">https://www.instagram.com/camping.valley.mesa</a>",http://tong.visitkorea.or.kr/cms/resource/35/2728135_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2728135_image3_1.jpg,Type3,31,29,41,650,AC,AC05,AC050100,A03,A0302,A03021700,경기도 포천시 이동면 금강로 6145-45,,11110,127.3878244001,38.0780521163,6,"포천 메사 캠핑장은 경기도 포천과 강원도 철원의 경계에 있는 약사계곡 유원지 내에 있다. 펜션과 캠핑장을 겸업하고 있다. 펜션은 5채로, 59㎡, 79㎡, 39㎡, 26㎡ 등 다양한 크기가 있어 인원수에 맞춰 선택할 수 있다. 캠핑장은 사이트가 넓어 인원이 많아도 여유롭고 쾌적하게 지낼 수 있다. 사이트는 파쇄석이 깔려있어 눈이 오나 비가 오나 쾌적하다.  트램펄린, 수영장 등의 놀이시설이 있다. 수영장 옆에 텃밭이 있어 필요한 채소를 이용할 수 있다. 그 외의 내부시설도 쾌적하며 깔끔히 관리되고 있다. 온수 이용도 가능하다. 캠핑장 옆으로 계곡이 흐르는데 수심이 얕아 어린이가 물놀이하기 좋다. 뜰채가 있다면 물고기를 잡을 수 있고, 밤엔 별똥별 관측도 가능하다. 계곡 옆 사이트가 인기가 높다."
3013802,28,고고랜드 남양주점,20230921142919,20260428113907,,,https://www.instagram.com/gogoland_rink,https://tong.visitkorea.or.kr/cms/resource/69/3012269_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/69/3012269_image3_1.jpg,Type3,,,41,360,LS,LS01,LS010100,,,,경기도 남양주시 경춘로1256번길 25 (평내동),,12222,127.23647396838953,37.64517597201543,6,고고랜드 남양주점은 롤러스케이트를 즐길 수 있는 곳으로 경기도 남양주에 있다. 신나는 음악과 화려한 조명이 롤러스케이트를 타는 분위기를 더욱 돋우어 준다. 다양한 사이즈의 롤러스케이트와 보호 장비를 대여한 후 기본 2시간 30분 동안 롤러스케이트를 타면 된다. 안전을 위해 키즈존과 일반존을 나누어 운영하고 있으며 키즈존에서 초보자들은 연습용 보조 기구를 이용해 연습을 할 수도 있다. 7세 미만의 아이는 반드시 보호자가 반드시 동반해야 한다. 이곳에는 키 120㎝ 이하의 유아 전용 방방장이 있어 롤러스케이트 타지 않더라도 얼마든지 즐거운 시간을 가질 수 있다. 매점에서는 간단한 간식과 음료를 판매하고 있으며 이곳의 최고 인기 메뉴는 한강 뽀글이 라면이다. 이외에도 롤러스케이트나 인라인스케이트 레슨도 진행하니 관심이 있는 방문객은 전화로 문의하면 된다. 따로 체험비를 지불하면 아이들이 좋아하는 슬라임 만들기 체험도 할 수 있다. 어른에게는 추억의 장소이자 아이들에게는 롤러스케이트나 인라인스케이트를 날씨에 상관없이 즐길 수 있는 곳으로 그간의 쌓인 스트레스를 시원하게 날려 보내기 좋다.
3022703,28,고고랜드롤러스케이트장 일산 본점,20231023161546,20260421151531,,,https://blog.naver.com/east78s,https://tong.visitkorea.or.kr/cms/resource/87/3022687_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/87/3022687_image3_1.jpg,Type3,,,41,287,LS,LS01,LS010100,,,,"경기도 고양시 일산서구 일현로 97-11 (탄현동, 일산 위브더제니스)",1동 지하2층,10242,126.76362,37.694203,6,"밖이 덥거나 추워서 아이들과 갈만한 곳이 없거나 데이트하기 부담스러운 날 실내 롤러장인 고고랜드롤러스케이트장 일산 본점이 제격이다. 경의중앙선 탄현역 근처인 이곳은 입구로 들어가면 다양한 사이즈의 알록달록 예쁜 롤러스케이트가 기다리고 있다. 직원들이 스케이트를 신겨주고 헬멧과 팔꿈치 보호대, 무릎 보호대 등을 착용시켜 준다. 롤러장 안은 두 파트로 나뉘어 있는데 한 곳은 초보자용 트랙으로 보조 기구를 사용하여 아이들이 두려움 없이 롤러스케이트를 배우고 탈 수 있는 곳이다. 가운데와 가장자리에 안전바가 설치되어 있고 군데군데 쉴 수 있는 공간이 있다. 일반 롤러장에서는 혼자서 탈 수 있는 사람들이 스피드를 즐기며 탈 수 있는 곳이다."
2462674,12,고구려대장간마을 (태왕사신기 촬영장),20161219182157,20250710091556,,,"<a href=""http://www.guri.go.kr/main/gbv"" target=""_blank"" title=""새창 : 고구려대장간마을 홈페이지로 이동"">http://www.guri.go.kr/main/gbv</a>",,,,31,6,41,310,EX,EX06,EX061000,A02,A0204,A02040800,경기도 구리시 우미내길 41,,11958,127.1109257882,37.5607989622,6,"아차산 자락에 위치한 고구려대장간마을은 지난 2008년 개장한 이래, 2009년 4월 공립박물관으로써 등록을 마쳤으며, 지금까지 아차산 출토 고구려 유물을 상설전시하고, 정기적으로 교체전시를 마련하는 등 명실공히 고구려 전문박물관으로 자리고 있다. 또한, 어린이들뿐 아니라 청소년, 성인, 다문화, 문화소외계층에게 우리 역사를 재미있고 신나게 학습할 수 있도록 고구려 역사와 관련된 체험학습프로그램을 운영하여 큰 호응을 받고 있다.

(출처 : 고구려대장간마을 홈페이지)"
3064998,12,고구려목장,20231211103940,20250725103324,,,"<a href=""https://www.instagram.com/farm_goguryeo/"" target=""_blank"" title=""새창 : 고구려목장 인스타그램 이동"">https://www.instagram.com/farm_goguryeo/</a>",http://tong.visitkorea.or.kr/cms/resource/92/3064992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3064992_image3_1.jpg,Type3,31,27,41,480,EX,EX03,EX030200,A02,A0203,A02030100,경기도 파주시 적성면 어못내길 150-46,,10804,126.9921684399,38.0011316368,6,"임진강 부근에 위치한 고구려목장은 낙농체험과 카페를 이용할 수 있는 체험 목장이다. 밀크스쿨(교육장), 축사, 더지스치즈카페(식사 및 유제품 체험장), 잔디밭 등의 체험 및 휴게시설을 갖추고 있으며 목장은 청결히 관리되어 냄새가 거의 나지 않을 정도로 쾌적하다. 체험 프로그램은 버터 만들기, 피자 만들기, 낙동체험을 즐길 수 있다."
2845447,39,고구려참숯구이,20220830093937,20250429170227,,,,http://tong.visitkorea.or.kr/cms/resource/37/2845437_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/37/2845437_image3_1.JPG,Type3,31,6,41,310,FD,FD01,FD010100,A05,A0502,A05020100,경기도 구리시 우미내길 6 (아천동),,11958,127.1142226444,37.5630987547,6,"﻿구리시 아천동에 있는 고구려 참숯구이는 아차산대교에서 차량으로 5분 거리에 있다. 길가에 커다란 입간판이 보이며 그 안쪽으로 커다란 주차장이 있고 그 뒤에 제법 규모가 큰 2층 단독 건물이 식당이다. 숙성된 한우고기 전문점으로 한우 특수 모둠 세트를 비롯해 등심 새우살 등 부위별로 한우를 주문할 수 있다. 한우에 버섯, 키조개 관자를 함께 먹는 한우삼합을 즐기는 사람들도 많다. 그 외 식사 메뉴로 태왕탕, 갈비탕, 얼큰 갈비탕 등이 있다. 인근에 고구려 대장간 마을이 있다."
2859634,39,고기카페 운정점,20220926151413,20250729085616,,,,http://tong.visitkorea.or.kr/cms/resource/01/2859601_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2859601_image3_1.jpg,Type3,31,27,41,480,FD,FD01,FD010100,A05,A0502,A05020100,경기도 파주시 미래로 306 (동패동),,10904,126.7466021453,37.7057672323,6,"경기도 파주시 동패동에 있는 고기 뷔페 전문점이다. 고기카페 이용요금을 지불하면 무한 리필로 고기를 먹을 수 있다. 후식, 식사, 주류는 별도 비용을 내야 한다. 채소, 김치, 콩나물, 무채 등 첫 상차림은 제공되지만 추가 반찬은 셀프 코너에서 직접 가져다 먹는다. 소고기, 돼지고기, 막창 등 다양한 고기를 먹을 수 있다. 건물 앞이 공용으로 사용하는 주차장이다."
2616470,12,고남산 자철석 광산 (한탄강 유네스코 세계지질공원),20190826224635,20250819105719,,,"포천 한탄강 지질공원 <a href=""http://www.hantangeopark.kr/""target=""_blank"" title=""새창: 포천 한탄강 지질공원 "">http://www.hantangeopark.kr/</a>",http://tong.visitkorea.or.kr/cms/resource/68/2616468_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/68/2616468_image3_1.bmp,Type3,31,29,41,650,NA,NA03,NA030500,A01,A0101,A01010500,경기도 포천시 관인면 교동길 46,,11100,127.2129175697,38.0992297581,6,"포천시 관인면 삼율리에 위치한 금속광산으로 국내 희소광물인 함티탄자철광을 생산하는 광산이다. 함티탄자철광산은 우리나라에서 유일하게 운영되는 자철광산으로 타타늄성분을 포함하고 있다 하여 함티타늄자철광이라고도 한다. 티타늄을 포함하고 있는 자철석인 함티타늄자철광 원광석은 철(fe)성분이 48% 이상으로 이루어져 있어 자석에 잘 붙는다. 이곳에서 채굴되는 광물은 일련의 생산과정을 거쳐 국내 및 국외로 수출되고 있다. 현재 가행되고 있는 광산이기 때문에 일반인의 출입은 불가능하여, 교동 가마소 인근에 체험장을 설치하여 탐방객들에게 제공하고 있다. 자철석 체험장은 교동 가마소를 내려다보는 길 옆쪽으로 함티타늄 자철광에 관한 설명과 함께 자석에 동이 붙는지 확인해볼 수 있는 둥근 항아리가 몇 개 줄지어 있고, 옆에는 일반돌과 자철 원광석을 구분할 수 있는 돌무더기도 있다. 이 돌 속에 들어 있는 철은 우리가 매일 사용하는 숟가락부터 망치, 못, 열쇠, 병따개, 자동차, 기차 등을 만드는데 사용되고, 티타늄은 자외선 차단제, 프린터 잉크, 도료 등의 재료로 이용된다고 하는데 앞으로 30년은 캐낼 수 있는 매장량이다. 주변 여행지로는 비둘기낭 폭포, 화적연, 멍우리 주상절리대, 지질 트레일 코스가 있다."
3017976,28,고노골수상레저,20231005114421,20260424091626,,,https://www.instagram.com/gonogol__,https://tong.visitkorea.or.kr/cms/resource/66/4059866_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/66/4059866_image3_1.JPG,Type3,,,41,360,LS,LS02,LS021400,,,,경기도 남양주시 조안면 북한강로 998,,12278,127.34166307508166,37.60489056097103,6,"고노골수상레저는 경기도 남양주시 화도읍 금남리에 위치한 수상 레저 시설이다. 주차장과 바로 이어져 있으며 다양한 레저 프로그램으로 웨이크보드, 수상스키, 웨이크 서핑과 놀이 기구를 제공하고 있다. 웨이크보드와 수상스키 초보자를 위한 강습 패키지도 준비되어 있으며, 내부에는 탈의실과 샤워실도 마련되어 있다. 북한강이 바로 앞으로 보이는 야외 휴게 공간이 있어 시원한 강바람을 맞으며 휴식을 즐기기 좋다. 다양한 음료와 커피, 한강 라면 등의 식음료를 판매하는 매점을 이용할 수 있으며, 반려견 동반도 가능하다. 인근에는 핸드드립 커피 전문 왈츠앤닥터만과 남양주활영소 등의 관광지가 있으니 함께 둘러보는 것을 추천한다."
802182,39,고당,20090912020621,20250404115644,,,,,,,31,9,41,360,FD,FD05,FD050100,A05,A0502,A05020900,경기도 남양주시 조안면 북한강로 121,,12282,127.3027007173,37.5360469761,6,옛 한옥의 멋이 물씬 풍기는 이 집은 밖에서 보기엔 잘 정돈된 서원이나 한정식집 같은 느낌을 주지만 그 안에서는 은은한 커피 향이 가득하다. 고당은 멋스러운 우리 전통 한옥에서 즐기는 커피 한 잔의 여유가 있어 더욱 운치 있다. 다양한 원두가 준비되어 있어 원하는 맛의 핸드드립커피를 맛볼 수 있고 디저트도 여러 종류 준비되어 있다. 그중 대표적으로 한옥 콩고물빵이 유명한데 땅콩크림맛이 부드럽고 진해 커피와 먹기 좋은 메뉴이다.
127163,12,고대산,20030327090000,20250915191415,,,,http://tong.visitkorea.or.kr/cms/resource/95/3537495_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3537495_image3_1.jpg,Type3,31,21,41,800,NA,NA01,NA010100,A01,A0101,A01010400,경기도 연천군 신서면 대광리,,11000,127.1674160678,38.1977562930,6,"고대산(832m)은 경기도 연천군과 강원특별자치도 철원군의 경계에 있는 산이다. 등산이 허용된 산 가운데 북한과 가장 가까이에 있다. 고대산의 정상인 고대봉에서는 철원의 평야와 한국전쟁 때 격전지인 백마고지를 비롯하여 북녘의 금학산과 지장봉, 북대산, 향로봉을 볼 수 있다. 
고대산을 예로부터 옛 선인들이 예언적인 지명인 조화신, 교화신, 치화신의 전설이 있는 한국의 삼신산의 하나에 속한다. 고대산의 지명은 ‘큰 고래’에서 유래되었다고도 하는데, 이는 신탄지명에서 연루된 것으로 보이며, ‘방고래(땔나무를 사용하는 온돌방 구들장 밑으로 불길과 연기가 통하여 나가는 고랑)’을 이르는 것으로서 고대산은 골이 깊고 높아 고대산이라고 한다. 옛 지도에는 ‘높은 별자리와 같다’는 뜻과 의미가 담긴 곳이라 하여 고태라고도 표기하였다. 
고대산 일대는 예전에 울창한 산림과 임산자원이 풍부할 뿐만 아니라, 목재와 숯을 만드는데도 적합하여 촌락으로 형성된 많은 주막이 있다 하여 신탄막이라는 지명으로 불리기도 하였으며, 한국전쟁 이전에는 참숯이 유명했던 고장으로 널리 알려진 곳이기도 하다."
3018261,12,고대산자연휴양림,20231005172754,20260422182701,,,https://www.foresttrip.go.kr/indvz,https://tong.visitkorea.or.kr/cms/resource/09/3002909_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/09/3002909_image3_1.jpg,Type3,,,41,800,NA,NA04,NA040600,,,,경기도 연천군 신서면 고대산길 84-79,,11001,127.15064798085594,38.211257872300244,6,"경기도 연천군 신서면 대광리에 소재한 고대산산자연휴양림은 2017년에 개장하였고 3번 국도 및 경원선 신탄리역이 근접하고 있어 접근성이 좋으며 접경 지역 특유의 맑고 고요한 자연환경을 그대로 즐길 수 있는 곳이다. 주요 시설물로는 숲속의집, 산림휴양관, 숲속수련원, 야영장, 공중화장실 및 취사장을 갖추고 있다. 고대산(832m)과 보개산(877m)으로 이어지는 다양한 등산로 및 탐방로를 통해 자연과 함께 숨 쉬며 스트레스와 지친 심신을 말끔히 씻고 즐거움과 편안함을 더할 수 있는 곳이다. 경원선 신탄리역에서 차량으로 약 2분, 도보 약 15분 소요된다. 인근에 백마고지, 연천역고드름, 노동당사, 열쇠전망대, 동막골유원지, 두루미테마파크, 허브빌리지, 재인폭포(한탄강 국가지질공원), 한탄강∙임진강 주상절리, 연천전곡리유적, 연천 호로고루, 연천고랑포구역사공원 등이 있다.

(출처 : 고대산자연휴양림 홈페이지)"
2036061,28,고대산캠핑리조트,20151028220601,20250327092140,,,,http://tong.visitkorea.or.kr/cms/resource/13/2566613_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2566613_image3_1.jpg,Type3,31,21,41,800,AC,AC05,AC050100,A03,A0302,A03021700,경기도 연천군 신서면 대광리,130-3,11000,127.1434289136,38.2136373284,6,"고대산캠핑리조트는 경기도 연천 고대산 자락에 자리하며 수려한 풍경과 오염되지 않은 자연 그대로의 휴식을 제공한다. 캐라반, 글램핑, 오토캠핑, 컨벤션센터, 베이스볼파크 등 캠핑, 야구, 등산, 레저 등을 한 공간에서 모두 즐길 수 있다. 아름답고 깨끗한 자연, 편리하고 안락한 시설을 자랑한다."
