contentid,contenttypeid,heritage1,heritage2,heritage3,infocenter,opendate,restdate,expguide,expagerange,accomcount,useseason,usetime,parking,chkbabycarriage,chkpet,chkcreditcard
2913090,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4010530,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4010622,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4011921,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2930581,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2911568,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025287,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3305548,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4012025,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4026337,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2930121,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3075242,12,0,0,0,010-3092-1683,,매주 월요일~일요일,딸기체험 / 딸기잼체험 / 딸기피자만들기체험 등,20개월 이상,,,매주 토요일~일요일 11:00 / 14:00※ 사전 예약 필수,가능,,,
2851592,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2998610,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2626972,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2931326,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2930731,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2931083,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2830636,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2872589,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3443636,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2924669,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300087,12,0,0,0,02-355-8897,,연중무휴,,,,,상시 개방,불가능,,,
4025333,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2765471,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2868266,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2865600,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
793059,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3008372,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
816289,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
749557,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2830777,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2930972,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3336950,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2836057,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4010548,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2922898,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3306953,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2922830,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4012028,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2772252,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3306150,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2781546,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025127,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2925567,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2915023,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3306261,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2839560,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2850245,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2843076,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2575905,12,0,0,0,031-8078-7115,2016년 09월 29일,연중무휴,,만 4세 이상,,,"[성수기 (3월~10월)]<br> 
10:00~18:00 (입장 마감 17:30)<br>
[비수기 (11월~2월)]<br> 
10:00~17:30 (입장 마감 17:00)",가능,없음,,없음
126668,12,0,0,0,1544-6703,1996년 5월,연중무휴,"[단체 체험(20인 이상, 상시운영, 예약필수)]<br>
- 정원해설 / 클래스하우스 등<br>
[개인 체험(5~10월 주말 및 공휴일)]<br>
-이끼 테라리움 / 동물 테라리움 / 플라워 테라리움 / 드로잉 팟<br>
※ 자세한 사항은 홈페이지 참조 요망",,,,"[3월 말~11월]<br>
08:30~19:00<br>
[12월~3월 중순]<br>
10:00~21:00 (토요일 23:00)<br>
※입장마감 : 운영종료 1시간 전",가능,,,
131441,28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3307707,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3569049,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2765460,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1917066,12,0,0,0,1833-7001,,,,,,,10:00~18:00 (입장 마감 17:00),,,,
2589655,12,0,0,0,031-5173-4500,2017-08-24,연중 무휴,,,"약 2,000명",,[워터파크]- 실내 10:00~19:00- 실외 11:00~18:00[찜질스파]- 10:00~22:00,가능,,,
4026322,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025133,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2912588,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4012038,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2930548,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4026280,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2922905,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2929051,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025114,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025289,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2709707,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2930578,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2733849,12,0,0,0,고양시청 일산공원관리과 031-8075-4336,,연중무휴,,,,,상시 개방,가능,,,
2999522,12,0,0,0,의정부시 문화예술과 031-828-4354,,연중무휴,,,,,상시 개방,,,,
4011697,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4010528,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4011950,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025042,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2850355,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2862188,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2865897,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1195361,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2876737,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3532711,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2782844,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2594136,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2891543,12,0,0,0,고양시 관광안내소 0507-1377-8396,,연중무휴,,,,,상시 개방,불가능,,,
2987558,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3306190,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4026329,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2877086,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2570218,12,0,0,0,0507-1392-3602,,월요일 / 동절기(12월~3월) 결빙시 휴무,치즈체험/우유컵 꾸미기/소 먹이주기송아지 우유주기/아이스크림 만들기 등,전 연령,,,화요일-금요일 10:00~17:00토요일-일요일 10:50~17:00,가능 (승용차 10대 / 관광버스 3대),없음,,가능
4010608,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2914648,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2764524,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2911035,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2830287,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3018572,12,0,0,0,고양관광정보센터 0507-1377-8396,,연중무휴,,,,,상시 개방,가능,,,
2866758,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2863127,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
615361,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2733851,12,0,0,0,031-590-2852,,매주 월요일,,,,,"06:00~22:00<br>
※ 각 시설별 예약 후 이용 가능",가능,,,
2837675,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2868253,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2867367,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
795005,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2754288,12,0,0,0,031-845-3134,상시 가능,연중무휴,,,,,09:00~18:00 (입장 마감 17:00),가능,,,
126989,12,0,0,0,양주시청 문화관광과 031-8082-5672,,연중무휴,,,,,상시 개방,불가능,없음,,없음
127896,12,0,0,0,031-871-2975,,,핸드페인팅 머그컵 / 물레 체험 / 도자기 빚기,,,,전화 문의 요망,가능,없음,,
126543,12,1,0,0,031-855-5228,,"매주 월요일<br>※ 단, 월요일이 공휴일인 경우 개방하며, 그 다음 첫 번째 평일에 휴관",,,,,"[2월~5월] 09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)<br>
[9월~10월] 09:00~18:00 (입장마감 17:00)<br>
[11월~1월] 09:00~17:30 (입장마감 16:30)",가능 (20대),없음,,
129330,12,0,0,0,031-863-4666,,"매주 토요일, 일요일",,,,,09:00~18:00,가능,불가,,없음
126544,12,0,0,0,"문화관광해설사실 031-865-4080 <br>
회암사지박물관 031-8082-4187",,연중무휴,,,,,상시 개방,가능(양주시립회암사지박물관 주차장) <br>요금 (무료),없음,,
2508126,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2832200,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3000203,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3044305,12,0,0,0,0507-1335-9901,,매주 월요일~금요일,딸기축제 / 미니골프 / 닭알줍기 / 워터파크 등,,,,11:00~21:00,가능,,,
129880,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2754295,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2790974,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3395136,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2546181,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
130297,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3033153,28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3019981,28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
127429,12,0,0,0,031-840-4148,,매주 토요일~일요일<br> ※ 자세한 사항은 전화 문의 요망,,,,,"09:00~17:00<br>
※ 자세한 사항은 전화 문의 요망",가능,,,
615364,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2736402,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2853144,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
856918,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2853338,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2830252,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2832217,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2987539,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2854596,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2874995,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2781477,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2855679,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2764949,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4011941,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025349,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2855934,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2864428,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
129659,12,0,0,0,031-582-8830,,연중무휴,,,,,상시 개방,불가능,없음,,없음
3357118,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2891525,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3022891,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2851548,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2922789,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2923958,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025345,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2779433,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4026309,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4010450,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3306934,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4012022,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2862146,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2926498,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4011944,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2893533,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3011170,12,0,0,0,0507-1354-8323,,연중무휴,수확 체험,전 연령,,,"- 월요일~토요일 11:00~18:00<br>
- 일요일 13:00~18:00",가능,,,
2484272,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2011992,12,0,0,0,031-5175-9885,2015-10-02,연중무휴,스위스 전통 치즈 퐁뒤 체험 / 테라리움 체험 / 핑거하트 석고 방향제 체험 등,전 연령,,,09:00~18:00,가능,,,
2912305,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025115,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3572945,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4026326,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4026335,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2926385,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2903005,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2865988,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4010418,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2903433,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4026281,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2922941,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3007648,12,0,0,0,031-560-1321~2,,매월 둘째 주·넷째 주 일요일 / 1월 1일 / 설·추석 연휴,,강좌별로 상이함,,,강좌별로 상이함,있음,,,
2925049,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3354447,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3307136,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2851530,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2766576,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2925833,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4026323,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2829782,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2772240,12,0,0,0,031-905-7766,,연중무휴,,,,,상시 개방,가능,,,
2853169,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2872642,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1215489,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2735336,12,0,0,0,031-839-2061,,연중무휴,,,,,상시 개방,불가능,없음,,없음
3079770,12,0,0,0,의정부시 도시정원과 031-828-4051,,연중무휴,,,,,상시 개방,,,,
2961814,28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
126859,12,0,0,0,031-8008-8140 (연인산도립공원 탐방안내소),,연중무휴,* 숲체험 프로그램-소규모로 진행 -예약: 연인산도립공원 탐방안내소 측으로 문의,,,,10:00~17:00,가능요금(무료),없음,,
128576,12,0,0,0,연천군청 문화체육과 031-839-2565,,연중무휴,,,,,09:00~18:00,가능,,,
2605807,12,0,0,0,031-835-2002,,매주 월요일 / 1월 1일 / 설·추석 당일,,,,,10:00~18:00 (입장 마감 17:00),,없음,,없음
630374,12,0,0,0,0507-1481-5007,,연중무휴,가마솥 밥 짓기 / 민통선 투어 / 계절별 농작물 수확 체험 등,,,,09:00~17:00,가능,,,
128646,12,0,0,0,연천군청 문화체육과 031-839-2565,,연중무휴,,,,,상시 개방,가능,,,
125540,12,0,0,0,연천군청 문화체육과 031-839-2565,,연중무휴,,,,,09:00~18:00,가능,없음,,없음
803802,12,0,0,0,031-835-2550,,연중무휴,,,,,10:00~18:00,가능,,,
1137812,12,0,0,0,연천군 문화체육과 031-839-2565,,연중무휴,,,,,상시 개방,불가능,없음,,
128647,12,0,0,0,연천군청 문화체육과 031-839-2565,,연중무휴,,,,,상시 개방,가능,없음,,없음
534220,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2987554,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2735298,12,0,0,0,,,,,,,,,가능,없음,,없음
129879,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2735326,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1730495,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2966048,12,0,0,0,031-833-3775,,"매주 토요일~일요일 (단, 체험 사전 예약 시 이용 가능)",율무전통주 술빚기 체험※ 4인 이상 가능,5세 이상,24명~40명,,10:00~18:00,가능 (소형 20대),,,
250366,12,0,0,0,연천군청 문화체육과 031-839-2143,,연중무휴,,,,,상시 개방,가능,,,
131990,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1624888,12,0,0,0,연천군청 문화체육과 031-839-2565,,연중무휴,,,,,,가능,없음,,없음
3352604,12,0,0,0,,,연중무휴,,,,10:00-20:00,,,,,
2782515,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2852804,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
128044,12,0,0,0,연천군청 관광과 031-839-2061 / 2063,,연중무휴,,,,,상시 개방,가능,,,
128575,12,0,0,0,031-839-2063,,매주 화요일,,,,,"09:00~16:00 (휴게시간 11:15~12:45)<br>
※ 겨울철 제설 작업 / 훈련 등으로 인하여 불시 출입통제 될 수 있음",,없음,,없음
2357562,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3023528,12,0,0,0,파주시청 도시관리과 031-940-5384,,연중무휴,,,,,상시 개방,가능,,,
1201288,12,0,0,0,가평군청 복지기획팀 031-580-2212,,연중무휴,,,,,상시 개방,가능,,,
130716,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2569505,12,0,0,0,031-946-5822,,매주 월요일 / 설·추석 연휴,,,,,10:00~17:30,,없음,,없음
2852920,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3474424,12,0,0,0,0507-1331-7070,,연중무휴,,,,,- 평일 09:00~18:00 (입장 마감 17:00)- 주말 09:00~19:00 (입장 마감 18:00),가능,,,
2835766,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2830378,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2873337,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2868238,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2766599,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2875012,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
615573,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2874236,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
856028,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2855945,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2895138,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2924581,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2663334,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2736442,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2733853,12,0,0,0,남양주시 공원관리과 031-590-8601,연중,연중무휴,,,,,상시 개방,가능,없음,,없음
2854008,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2850150,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2987541,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4025029,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4011933,38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
811714,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2835912,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2765244,28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2837555,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125583,12,0,0,0,"개관시간 문의 031-956-9600
휴관일 문의 031-956-9661",1992-09-08,매주 월요일,,,,,- 하절기(7월~9월) 09:30~17:30 (입장 마감 17:00)- 동절기(10월~6월) 10:00~17:00 (입장 마감 16:30),가능,,,
2877586,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2792653,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2835778,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
