addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 양평군 청운면 용두로 148,,31,A05,A0502,A05020400,2837027,39,20220816145045,http://tong.visitkorea.or.kr/cms/resource/17/2837017_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2837017_image3_1.jpg,Type3,127.7095882404,37.5549189160,6,20250627124554,19,,용두리짬뽕전문점,12530,41,830,FD,FD02,FD020100
경기도 과천시 과천동,549-23,31,A02,A0202,A02020700,2749064,12,20210924195903,http://tong.visitkorea.or.kr/cms/resource/04/2768904_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2768904_image3_1.jpg,Type3,126.9933147185,37.4468517456,6,20250331142855,3,,용마골소공원,13812,41,290,VE,VE03,VE030200
경기도 광주시 남한산성면 남한산성로780번길 35,,31,A05,A0502,A05020100,2855134,39,20220919144944,http://tong.visitkorea.or.kr/cms/resource/23/2855123_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2855123_image3_1.jpg,Type3,127.1829381814,37.4807623316,6,20250425113036,5,,용마루,12700,41,610,FD,FD01,FD010100
경기도 이천시 신둔면 황무로52번길 80,,31,A03,A0303,A03030500,2767631,28,20211103220359,http://tong.visitkorea.or.kr/cms/resource/54/2767854_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2767854_image2_1.jpg,Type3,127.3638519205,37.2994560565,6,20250724112956,26,,용면파크낚시터,17305,41,500,LS,LS02,LS020500
경기도 양평군 용문면 용문산로 782,,,,,,125537,12,20030821090000,,,,127.5716868066491,37.550216742197954,6,20260305095851,,,용문사(용문산),12510,41,830,HS,HS03,HS030100
경기도 양평군 용문면 용문산로 782,,,,,,125485,12,20031209090000,,,,127.568842194268,37.5511151722805,6,20260220113337,,,용문산,12510,41,830,NA,NA01,NA010100
경기도 양평군 옥천면 용천리,,31,A01,A0101,A01010400,125470,12,20030811090000,,,,127.5273192860,37.5333541692,6,20250731163120,19,,용문산 백운봉,12506,41,830,NA,NA01,NA010100
경기도 양평군 용문면 용문산로 638,,31,A05,A0502,A05020100,133213,39,20021104090000,,,,127.5837054865,37.5454343596,6,20250319135931,19,,용문산 은행나무식당,12510,41,830,FD,FD01,FD010100
경기도 양평군 용문면 용문산로 640,,31,A02,A0203,A02030100,612693,12,20080821004148,http://tong.visitkorea.or.kr/cms/resource/78/3077178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3077178_image3_1.jpg,Type3,127.5837054804,37.5456426687,6,20250624143238,19,,용문산 토속음식마을,12510,41,830,VE,VE04,VE040200
경기도 양평군 용문면 신점리,515-2,,,,,126915,12,20031110090000,https://tong.visitkorea.or.kr/cms/resource/53/3518353_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/53/3518353_image3_1.jpg,Type3,127.580941142585,37.5468909108292,6,20260313135755,,,용문산관광단지,12510,41,830,VE,VE05,VE050100
경기도 양평군 용문면 조계골길 79-1,,31,A05,A0502,A05020100,2853521,39,20220914161244,http://tong.visitkorea.or.kr/cms/resource/19/2853519_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2853519_image3_1.jpg,Type3,127.5850691198,37.5499755254,6,20250730140520,19,,용문산보리밥,12510,41,830,FD,FD01,FD010100
경기도 양평군 용문면 용문산로 684,,31,A03,A0302,A03021700,2761922,28,20211026011325,http://tong.visitkorea.or.kr/cms/resource/67/2761767_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/2761767_image3_1.JPG,Type3,127.5798446697,37.5473451784,6,20250627111628,19,,용문산아영장,12510,41,830,AC,AC05,AC050100
,,31,C01,C0112,C01120001,1920521,25,20140523010352,http://tong.visitkorea.or.kr/cms/resource/60/1098860_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1098860_image3_1.jpg,Type3,127.5753727596,37.5505836095,7,20230809163255,19,,용문산자락에서 즐기는 숲속여행,,41,830,C01,C0112,C01120001
경기도 가평군 설악면 천안리,98,,,,,1201345,12,20110211000232,https://tong.visitkorea.or.kr/cms/resource/57/3510857_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/57/3510857_image3_1.jpg,Type3,127.4867,37.6333,6,20260430172924,,,용문산전투 전적비,12469,41,820,HS,HS02,HS020100
경기도 양평군 용문면 용문산로 644,,31,A05,A0502,A05020100,133211,39,20031014090000,http://tong.visitkorea.or.kr/cms/resource/74/3474574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3474574_image3_1.jpg,Type3,127.5832555194,37.5457065418,6,20250624140303,19,,용문산중앙식당,12510,41,830,FD,FD01,FD010100
경기도 양평군 옥천면 용천로306번길 21-33,,31,A03,A0302,A03021700,2792598,28,20211213185431,http://tong.visitkorea.or.kr/cms/resource/59/2800259_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/59/2800259_image3_1.JPG,Type3,127.5059707746,37.5488603121,6,20250627131103,19,,용문산해와달,12506,41,830,AC,AC05,AC050100
경기도 양평군 용문면 마천길 31-5,,31,A02,A0202,A02020700,2755489,12,20211012191908,http://tong.visitkorea.or.kr/cms/resource/31/2755931_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2755931_image3_1.jpg,Type3,127.6056966402,37.4943573510,6,20250320150121,19,,용문생활체육공원,12514,41,830,VE,VE03,VE030500
경기도 양평군 용문면 용문시장2길 11,,31,A04,A0401,A04010100,131987,38,20020422090000,http://tong.visitkorea.or.kr/cms/resource/73/3077173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3077173_image3_1.jpg,Type3,127.5947757068,37.4840166812,6,20250624150534,19,,"용문천년시장(5,10일)",12523,41,830,SH,SH06,SH060100
경기도 파주시 월롱면 용상골길 403,,31,A02,A0201,A02010800,346634,12,20071220223524,http://tong.visitkorea.or.kr/cms/resource/88/3383588_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/88/3383588_image3_1.JPG,Type3,126.7663532765,37.7982123649,6,20250325171143,27,,용상사(파주),10844,41,480,HS,HS03,HS030100
경기도 안성시 죽산면 용설호수길 174-13,,31,A03,A0303,A03030500,2753946,28,20211006230325,http://tong.visitkorea.or.kr/cms/resource/47/2764347_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/47/2764347_image3_1.png,Type3,127.4462930508,37.0549580167,6,20250618102435,16,,용설낚시터,17523,41,550,LS,LS02,LS020500
경기도 시흥시 계수로 167 (계수동),,31,A05,A0502,A05020100,2751422,39,20210930001312,http://tong.visitkorea.or.kr/cms/resource/75/2763275_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2763275_image2_1.jpg,Type3,126.8164500917,37.4530284287,6,20250609095704,14,,용설리토종순대국,14925,41,390,FD,FD01,FD010100
경기도 안성시 죽산면 용설호수길 234,,31,A03,A0302,A03021700,2792088,28,20211211011724,http://tong.visitkorea.or.kr/cms/resource/40/2798840_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/40/2798840_image3_1.JPG,Type3,127.4423935268,37.0505362343,6,20250618135151,16,,용설호수캠핑장,17523,41,550,AC,AC05,AC050100
경기도 가평군 북면 가화로 2411-32,,31,A03,A0302,A03021700,2731125,28,20210805000809,http://tong.visitkorea.or.kr/cms/resource/90/2731190_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/2731190_image3_1.JPG,Type3,127.4740396102,37.9545570024,6,20250626114519,1,,용소캠핑장,12401,41,820,AC,AC05,AC050100
경기도 가평군 조종면 운악청계로491번길 87,,31,A03,A0302,A03021700,2744505,28,20210914231603,http://tong.visitkorea.or.kr/cms/resource/38/2745638_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/2745638_image2_1.JPG,Type3,127.3480735033,37.8539108521,6,20250411165124,1,,용수그린랜드,12434,41,820,AC,AC05,AC050100
경기도 양주시 은현면 평화로1889번길 46-12,,,,,,2808076,39,20220222182920,,,,127.052313702152,37.8582760438596,6,20260130153127,,,용암리막국수,11429,41,630,FD,FD01,FD010100
경기도 파주시 광탄면 혜음로 742-28,,31,A02,A0201,A02010800,127527,12,20021018090000,,,,126.8650899491,37.7537859777,6,20250915103449,27,,용암사(파주),10955,41,480,HS,HS03,HS030100
경기도 포천시 신북면 신평로72번길 1-5,,31,A02,A0201,A02010700,129481,12,20070319090000,,,,127.2290343491,37.9500835744,6,20251113112901,29,,용연서원,11138,41,650,HS,HS01,HS010900
경기도 용인시 기흥구 동탄기흥로 923,,,,,,2648607,12,20200225231327,https://tong.visitkorea.or.kr/cms/resource/04/3501204_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/04/3501204_image3_1.jpg,Type3,127.099810549654,37.2408665253727,6,20260311100340,,,용인 8경,17099,41,463,NA,NA04,NA040500
경기도 용인시 처인구 백암면 삼백로835번길 38,,31,A02,A0202,A02020600,2662397,12,20200707010800,http://tong.visitkorea.or.kr/cms/resource/75/3584975_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3584975_image3_1.jpg,Type1,127.3645756591,37.1453905459,6,20251222165104,23,,용인 곤충테마파크,17181,41,461,VE,VE02,VE020100
경기도 용인시 기흥구 중부대로 640 (구갈동),,31,A01,A0101,A01010500,2666534,12,20200806023330,http://tong.visitkorea.or.kr/cms/resource/21/3058121_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3058121_image3_1.jpg,Type3,127.1312600288,37.2668750779,6,20251027160046,23,,용인 구갈레스피아,17069,41,463,NA,NA04,NA040500
경기도 용인시 처인구 백암면 용천드라마길 25,,,,,,2661408,12,20200629202921,,,,127.337088213619,37.1194438890128,6,20260507101239,,,용인 대장금파크,17182,41,461,VE,VE02,VE020100
경기도 용인시 수지구 포은대로 499 (죽전동),,31,A02,A0206,A02060600,1753401,14,20121116233213,http://tong.visitkorea.or.kr/cms/resource/16/3078516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3078516_image3_1.jpg,Type3,127.1042691793,37.3249234268,6,20250703110715,23,,용인 포은아트홀,16870,41,465,VE,VE06,VE060100
경기도 용인시 처인구 원삼면 농촌파크로 80-1,,31,A02,A0204,A02040800,773293,12,20090730223124,http://tong.visitkorea.or.kr/cms/resource/84/3566784_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3566784_image3_1.jpg,Type1,127.2984336445,37.1728195174,6,20251203170949,23,,용인농촌테마파크,17167,41,461,EX,EX06,EX061000
경기도 용인시 처인구 원삼면 농촌파크로 80-1,,31,A02,A0206,A02060300,2629751,14,20191024012822,http://tong.visitkorea.or.kr/cms/resource/25/3068725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3068725_image3_1.jpg,Type3,127.2984336445,37.1728195174,6,20250704151529,23,,용인농촌테마파크 농경문화전시관,17167,41,461,VE,VE07,VE070300
경기도 용인시 처인구 원삼면 보개원삼로1462번길 14-23,,31,A03,A0302,A03021700,2738817,28,20210901235110,http://tong.visitkorea.or.kr/cms/resource/88/2739088_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2739088_image2_1.jpg,Type3,127.3144807749,37.1244920562,6,20250718090000,23,,용인단풍숲캠핑장,17170,41,461,AC,AC05,AC050100
경기도 이천시 중리천로21번길 11 (관고동),,31,A05,A0502,A05020100,2616355,39,20190823195854,http://tong.visitkorea.or.kr/cms/resource/79/2616379_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2616379_image3_1.jpg,Type3,127.4403732952,37.2810290221,6,20250723110130,26,,용인닭집,17368,41,500,FD,FD01,FD010100
경기도 용인시 처인구 원삼면 후평로185번길 39,,31,A03,A0302,A03021700,2792625,28,20211213191026,http://tong.visitkorea.or.kr/cms/resource/63/2798763_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/63/2798763_image3_1.JPG,Type3,127.3285736149,37.1362659504,6,20250721101329,23,,용인둥지골캠핑장,17170,41,461,AC,AC05,AC050100
경기도 용인시 처인구 중부대로 1199 (삼가동),,31,A02,A0206,A02060700,129869,14,20071106103343,http://tong.visitkorea.or.kr/cms/resource/02/3048202_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3048202_image3_1.jpg,Type3,127.1780093252,37.2399762516,6,20250703111516,23,,용인문화원,17019,41,461,VE,VE09,VE090100
경기도 용인시 처인구 동백죽전대로 61 (삼가동),,31,A02,A0202,A02020700,2732218,12,20210809222050,http://tong.visitkorea.or.kr/cms/resource/54/3566754_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3566754_image3_1.jpg,Type1,127.1651741040,37.2496832314,6,20251127141448,23,,용인미르스타디움(용인시민체육공원),16997,41,461,VE,VE03,VE030500
경기도 용인시 처인구 남사읍 북리,,,,,,3032014,12,20231106154837,https://tong.visitkorea.or.kr/cms/resource/10/3032010_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/10/3032010_image3_1.jpg,Type3,127.150644161196,37.1637114163685,6,20260415175135,,,용인산토리니,17118,41,461,EX,EX07,EX070200
경기도 용인시 처인구 이동읍 어진로 765,,,,,,2666839,28,20200811221118,https://tong.visitkorea.or.kr/cms/resource/05/3023305_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/05/3023305_image3_1.jpg,Type3,127.189978759127,37.1062813028912,6,20260224182459,,,용인수상스키장,17123,41,461,LS,LS02,LS020100
경기도 용인시 수지구 문정로7번길 15 (풍덕천동),,31,A02,A0206,A02060600,1753495,14,20121117004849,http://tong.visitkorea.or.kr/cms/resource/01/3068601_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3068601_image3_1.jpg,Type3,127.0955145410,37.3205765511,6,20250703105729,23,,용인시 평생학습관,16841,41,465,VE,VE06,VE060100
경기도 용인시 처인구 동부로162번길 14,(남동),31,A02,A0206,A02060300,2732148,14,20210809194005,http://tong.visitkorea.or.kr/cms/resource/79/2773979_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2773979_image3_1.jpg,Type3,127.2229196401,37.2223790946,6,20250108142426,23,,용인시기후변화체험교육센터,17147,41,461,VE,VE07,VE070300
경기도 용인시 처인구 중부대로1392번길 15 (김량장동),,31,A02,A0206,A02060600,1753474,14,20121117003126,http://tong.visitkorea.or.kr/cms/resource/02/3068502_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3068502_image3_1.jpg,Type3,127.1988798860,37.2317970171,6,20250703125928,23,,용인시문예회관,17062,41,461,VE,VE06,VE060100
경기도 용인시 기흥구 동백3로 79 (중동),,31,A02,A0206,A02060100,2734982,14,20210819000240,http://tong.visitkorea.or.kr/cms/resource/86/3584786_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3584786_image3_1.jpg,Type1,127.1571408170,37.2739469458,6,20251222163535,23,,용인시박물관,17005,41,463,VE,VE07,VE070100
경기도 용인시 처인구 양지면 죽양대로2071번길 50,,,,,,2751856,28,20210930185113,https://tong.visitkorea.or.kr/cms/resource/91/3501591_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/91/3501591_image3_1.jpg,Type3,127.31361193111847,37.21467031706108,6,20260312102752,,,용인시청소년수련원 사계절썰매장,17163,41,461,LS,LS01,LS011000
경기도 용인시 처인구 동백죽전대로 61 (삼가동),,,,,,2714225,12,20210422001453,https://tong.visitkorea.or.kr/cms/resource/61/3566761_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/61/3566761_image3_1.jpg,Type1,127.1651580362904,37.24963097590877,6,20260507094936,,,용인어린이상상의숲,16997,41,461,VE,VE09,VE090300
경기도 용인시 기흥구 지삼로98번길 11 (지곡동),,,,,,3012524,14,20230920101101,https://tong.visitkorea.or.kr/cms/resource/15/3012515_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/15/3012515_image3_1.jpg,Type3,127.12876218994761,37.249438714543274,6,20260429131959,,,용인어린이천문대,17088,41,463,VE,VE07,VE070500
경기도 용인시 기흥구 보정동 1180,,31,A02,A0202,A02020700,2660539,12,20200619191142,,,,127.1103131339,37.3228404432,6,20250320145715,23,,용인엑스파크공원,,41,463,VE,VE03,VE030400
경기도 용인시 처인구 금학로 59 (삼가동),,31,A05,A0502,A05020100,2844614,39,20220826150706,http://tong.visitkorea.or.kr/cms/resource/07/2844607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2844607_image3_1.jpg,Type3,127.1713237759,37.2415259522,6,20250718090000,23,,용인우렁각시,17017,41,461,FD,FD01,FD010100
,,31,C01,C0112,C01120001,1968939,25,20141129011745,,,,127.1319032319,37.3089591053,6,20230809092528,23,,용인의 신나는 놀이공원 코스,,41,460,C01,C0112,C01120001
,,31,C01,C0115,C01150001,2499864,25,20170714014119,,,,127.2970977056,37.1710085914,6,20230811103252,23,,용인의 자연 속에서 천천히 걷기,,41,460,C01,C0115,C01150001
경기도 용인시 처인구 원삼면 원양로591번길 93-28,,31,A03,A0302,A03021700,2731169,28,20210805021621,http://tong.visitkorea.or.kr/cms/resource/03/2732203_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/2732203_image3_1.JPG,Type3,127.3103927127,37.2069241247,6,20250704112925,23,,용인자연숲캠핑장,17166,41,461,AC,AC05,AC050100
경기도 용인시 처인구 모현읍 초부로 220,,,,,,809149,12,20090924200324,https://tong.visitkorea.or.kr/cms/resource/69/3493769_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/69/3493769_image3_1.jpg,Type1,127.267789370109,37.3147911467191,6,20260305172018,,,용인자연휴양림,17037,41,461,NA,NA04,NA040600
경기도 용인시 처인구 백암면 황새울로 231,,,,,,3321355,12,20240624172659,https://tong.visitkorea.or.kr/cms/resource/00/3321100_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/00/3321100_image3_1.jpg,Type3,127.35261368705095,37.11126361862974,6,20260406094239,,,용인자작나무숲,17182,41,461,NA,NA04,NA040700
경기도 용인시 처인구 금령로107번길 13,,31,A04,A0401,A04010100,132265,38,20041224090000,http://tong.visitkorea.or.kr/cms/resource/22/3048622_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/3048622_image3_1.jpg,Type3,127.2078261596,37.2367104988,6,20250703135454,23,,"용인장 (5, 10일)",17052,41,461,SH,SH06,SH060100
경기도 용인시 기흥구 동탄기흥로 923 (공세동),,31,A03,A0301,A03010200,2735035,28,20210819004932,http://tong.visitkorea.or.kr/cms/resource/41/2774141_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2774141_image2_1.jpg,Type3,127.1010829441,37.2406720138,6,20250718090000,23,,용인조정경기장,17099,41,463,LS,LS02,LS021100
경기도 용인시 처인구 백옥대로1081번길 5-2 (김량장동),,31,A02,A0202,A02020700,2732181,12,20210809202855,http://tong.visitkorea.or.kr/cms/resource/86/3559786_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3559786_image3_1.jpg,Type1,127.2083984695,37.2317638590,6,20251103173332,23,,용인중앙공원,17063,41,461,VE,VE03,VE030100
경기도 용인시 처인구 금령로107번길 13 (김량장동),,31,A04,A0401,A04010200,2734950,38,20210818232417,http://tong.visitkorea.or.kr/cms/resource/32/2771132_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2771132_image3_1.jpg,Type3,127.2078733755,37.2367660488,6,20250718090000,23,,용인중앙시장,17052,41,461,SH,SH06,SH060200
경기도 용인시 처인구 동백죽전대로 61 (삼가동),,31,A02,A0207,A02070200,3371765,15,20240923155005,http://tong.visitkorea.or.kr/cms/resource/78/3541778_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/78/3541778_image3_1.png,Type3,127.1651741040,37.2496832314,6,20250919171515,23,031-6193-2791,용인청년페스티벌,16997,41,461,EV,EV01,EV010200
